InvoiceID,InvoiceNumber,ProfileNumber,"ProfileName","Department",BookingDate,SystemDate,"Description"
1441,1440,1004,"EDUCATION","E-1",06/04/2008 00:00:00,06/12/2008 13:22:06,"RENNER/LENNY MR"
1442,1441,1021,"YWCHSB CLAIMANT TRVL","WCB",06/11/2008 00:00:00,06/12/2008 13:22:07,"OKUNEVA/LEATHA MR"
1443,1442,1006,"ENVIRONMENT","V-8",06/11/2008 00:00:00,06/12/2008 13:22:07,"TILLMAN/ZETTA MR"
1444,1443,1002,"COMMUNITY SERVICES","C-19",06/11/2008 00:00:00,06/12/2008 13:22:07,"BEATTY/GARRISON MR"
1445,1444,1002,"COMMUNITY SERVICES","C-19",06/11/2008 00:00:00,06/12/2008 13:22:08,"HEANEY/AMIYA MR"
1446,1445,1002,"COMMUNITY SERVICES","C-19",06/11/2008 00:00:00,06/12/2008 13:22:08,"WELCH-LUBOWITZ/MELYNA MR"
1447,1446,1012,"JUSTICE","J-3",06/10/2008 00:00:00,06/12/2008 13:22:08,"TORPHY/ELOY MR"
1450,1449,1002,"COMMUNITY SERVICES","C-18",05/30/2008 00:00:00,06/12/2008 13:22:10,"POUROS/JAYLAN MR"
1453,1452,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/11/2008 00:00:00,06/12/2008 13:22:12,"HACKETT/ROSALEE MR"
1456,1455,1004,"EDUCATION","E-1",06/12/2008 00:00:00,06/13/2008 09:01:57,"LARKIN/LIA MR"
1457,1456,1014,"TOURISM & CULTURE","L-1MT",06/12/2008 00:00:00,06/13/2008 09:01:57,"LANG-HARTMANN/DELL MR"
1460,1459,1005,"ENERGY, MINES AND RESOURCES","K-206",06/12/2008 00:00:00,06/13/2008 09:01:59,"JASKOLSKI/HAL MR"
1462,1461,1023,"FAMILY AND CHILD SERVICES","H-10",06/12/2008 00:00:00,06/13/2008 09:02:00,"FRANECKI/PORTER MR"
1466,WT21046,1024,"COMMUNITY NURSING","2HOSP",06/12/2008 00:00:00,06/13/2008 09:02:02,"WALTER/LORAINE MR"
1468,1465,1014,"TOURISM & CULTURE","L-1MT",06/12/2008 00:00:00,06/13/2008 09:02:03,"SCHIMMEL/SARAH MR"
1469,1466,1021,"YWCHSB CLAIMANT TRVL","WCB",06/12/2008 00:00:00,06/13/2008 09:02:03,"HINTZ/FLORIDA MR"
1470,1467,1002,"COMMUNITY SERVICES","C-19",06/11/2008 00:00:00,06/13/2008 09:02:04,"WATERS/ASHLEIGH MR"
1471,1468,1002,"COMMUNITY SERVICES","C-19",06/11/2008 00:00:00,06/13/2008 09:02:04,"UPTON/JOSIANNE MR"
1472,1469,1005,"ENERGY, MINES AND RESOURCES","K-10",05/28/2008 00:00:00,06/13/2008 09:02:04,"WISOKY/SKYE MR"
1473,1470,1025,"LEGISLATIVE ASSEMBLY","A-9",05/28/2008 00:00:00,06/13/2008 09:02:04,"HOEGER/OPAL MR"
1474,1471,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",05/14/2008 00:00:00,06/13/2008 09:02:04,"HOPPE/BERENICE MR"
1475,1472,1021,"YWCHSB CLAIMANT TRVL","WCB",06/12/2008 00:00:00,06/13/2008 09:02:05,"MERTZ/ISRAEL MR"
1477,1475,1014,"TOURISM & CULTURE","L-1MT",06/13/2008 00:00:00,06/16/2008 10:37:55,"SCHMITT/VIRGIL MR"
1478,1476,1014,"TOURISM & CULTURE","L-1MT",06/13/2008 00:00:00,06/16/2008 10:37:56,"ADAMS/LOURDES MR"
1480,1477,1014,"TOURISM & CULTURE","L-1",06/13/2008 00:00:00,06/16/2008 10:37:57,"SHANAHAN/AUSTIN MR"
1481,1478,1014,"TOURISM & CULTURE","L-1",06/13/2008 00:00:00,06/16/2008 10:37:58,"OKUNEVA/AYANA MR"
1487,1480,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/13/2008 00:00:00,06/16/2008 10:38:00,"SHANAHAN/LAURY MR"
1488,1474,1012,"JUSTICE","J-10",06/11/2008 00:00:00,06/16/2008 10:38:00,"TREUTEL/DESTINEE MR"
1489,WT21062,1024,"COMMUNITY NURSING","2HOS",06/13/2008 00:00:00,06/16/2008 10:38:00,"KUPHAL/TESS MR"
1490,WT21063,1024,"COMMUNITY NURSING","2HOS",06/13/2008 00:00:00,06/16/2008 10:38:01,"KOELPIN/ILIANA MR"
1495,WT21061,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/13/2008 00:00:00,06/16/2008 10:38:03,"GISLASON/JO MR"
1496,1481,1004,"EDUCATION","E-1",06/13/2008 00:00:00,06/16/2008 10:38:04,"WEIMANN/ADELIA MR"
1497,1482,1014,"TOURISM & CULTURE","L-1MT",06/13/2008 00:00:00,06/16/2008 10:38:04,"FEENEY/TIA MR"
1498,1483,1014,"TOURISM & CULTURE","L-1MT",06/13/2008 00:00:00,06/16/2008 10:38:04,"SCHUMM/ALFORD MR"
1499,1484,1024,"COMMUNITY NURSING","2HOS",06/13/2008 00:00:00,06/16/2008 10:38:04,"SCHIMMEL-BLOCK/CAMILLA MR"
1500,1485,1005,"ENERGY, MINES AND RESOURCES","K-11",06/13/2008 00:00:00,06/16/2008 10:38:05,"CRONIN/JUSTINA MR"
1501,1486,1007,"EXECUTIVE COUNCIL OFFICE","CM-1",06/13/2008 00:00:00,06/16/2008 10:38:05,"SAUER/TRAVIS MR"
1502,1487,1007,"EXECUTIVE COUNCIL OFFICE","CM-1",06/13/2008 00:00:00,06/16/2008 10:38:06,"MCCLURE/DEVIN MR"
1503,1488,1007,"EXECUTIVE COUNCIL OFFICE","CM-1",06/13/2008 00:00:00,06/16/2008 10:38:06,"TOWNE/HASSAN MR"
1506,1489,1024,"COMMUNITY NURSING","2HOS",06/13/2008 00:00:00,06/16/2008 10:38:08,"DICKINSON/ITZEL MR"
1507,1490,1024,"COMMUNITY NURSING","2HOS",06/13/2008 00:00:00,06/16/2008 10:38:08,"LANG/NICO MR"
1511,1491,1002,"COMMUNITY SERVICES","C-18",05/30/2008 00:00:00,06/16/2008 16:30:03,"HETTINGER/CHASE MR"
1513,20178,1007,"EXECUTIVE COUNCIL OFFICE","A-8",06/16/2008 00:00:00,06/16/2008 16:30:04,"LUBOWITZ/LUDIE MR"
1514,1492,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/16/2008 00:00:00,06/16/2008 16:30:04,"WAELCHI/HADLEY MR"
1518,WT21083,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/16/2008 00:00:00,06/16/2008 16:30:06,"MANN/ROWAN MR"
1520,1493,1023,"FAMILY AND CHILD SERVICES","H-10",06/16/2008 00:00:00,06/16/2008 16:35:04,"HERMANN/MODESTA MR"
1521,WT20072,1013,"PUBLIC SERVICE COMMISSION","Z-1",06/16/2008 00:00:00,06/16/2008 16:35:05,"KING/TABITHA MR"
1522,1494,1004,"EDUCATION","E-1",06/02/2008 00:00:00,06/16/2008 16:35:05,"BECKER/RAMONA MR"
1524,WT21086,1007,"EXECUTIVE COUNCIL OFFICE","A-8",06/03/2008 00:00:00,06/16/2008 16:35:06,"HARRIS/VIVA MR"
1525,WT2079,1007,"EXECUTIVE COUNCIL OFFICE","A-8",06/16/2008 00:00:00,06/16/2008 16:35:06,"BERGNAUM/NASH MR"
1527,WT21087,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/16/2008 00:00:00,06/18/2008 16:33:22,"VANDERVORT/BRADEN MR"
1528,WT21090,1005,"ENERGY, MINES AND RESOURCES","K-918",06/17/2008 00:00:00,06/18/2008 16:33:23,"ABERNATHY/CHARITY MR"
1529,WT21091,1025,"LEGISLATIVE ASSEMBLY","A-9",06/17/2008 00:00:00,06/18/2008 16:33:23,"ZEMLAK/DAISHA MR"
1531,WT21094,1014,"TOURISM & CULTURE","L-1MT",06/17/2008 00:00:00,06/18/2008 16:33:24,"MOHR/MYRIAM MR"
1532,WT21095,1014,"TOURISM & CULTURE","L-1MT",06/17/2008 00:00:00,06/18/2008 16:33:24,"AUFDERHAR/JOEL MR"
1535,WT21096,1014,"TOURISM & CULTURE","L-1MT",06/17/2008 00:00:00,06/18/2008 16:33:25,"GORCZANY/AL MR"
1537,WT21089,1005,"ENERGY, MINES AND RESOURCES","K-320A",06/17/2008 00:00:00,06/18/2008 16:33:26,"O'KEEFE/ISABELLA MR"
1538,WT21106,1011,"HIGHWAYS AND PUBLIC WORKS","W-14",06/17/2008 00:00:00,06/18/2008 16:33:27,"HANSEN/EMERY MR"
1539,WT21109,1014,"TOURISM & CULTURE","L-1MT",06/17/2008 00:00:00,06/18/2008 16:33:27,"BRUEN/ANSEL MR"
1543,WT21088,1007,"EXECUTIVE COUNCIL OFFICE","A-8",06/17/2008 00:00:00,06/18/2008 16:33:28,"HEATHCOTE/FAE MR"
1545,WT21107,1006,"ENVIRONMENT","V-5R",06/17/2008 00:00:00,06/18/2008 16:33:30,"DIETRICH/NIKKO MR"
1548,WT21108,1023,"FAMILY AND CHILD SERVICES","H-10",06/17/2008 00:00:00,06/18/2008 16:33:31,"GOLDNER/HARMON MR"
1554,WT21111,1014,"TOURISM & CULTURE","L-1MT",06/17/2008 00:00:00,06/19/2008 06:55:39,"RICE/RITA MR"
1555,WR21112,1014,"TOURISM & CULTURE","L-1MT",06/17/2008 00:00:00,06/19/2008 06:55:39,"ADAMS/TAYLOR MR"
1556,WT21114,1014,"TOURISM & CULTURE","L-1MT",06/18/2008 00:00:00,06/19/2008 06:55:40,"GOYETTE/BRIAN MR"
1558,WT21135,1004,"EDUCATION","E-1",06/18/2008 00:00:00,06/19/2008 06:55:41,"ANDERSON/CALISTA MR"
1569,WT21122,1006,"ENVIRONMENT","V-18",06/18/2008 00:00:00,06/19/2008 06:56:10,"SCHMELER/REBA MR"
1570,WT21128,1012,"JUSTICE","J-3E",06/18/2008 00:00:00,06/19/2008 06:56:10,"KEEBLER/VANCE MR"
1571,WT21140,1006,"ENVIRONMENT","V-4",06/18/2008 00:00:00,06/19/2008 06:56:10,"CASSIN/HAILEY MR"
1572,WT19903,1024,"COMMUNITY NURSING","2HOS",04/11/2008 00:00:00,06/19/2008 06:56:11,"RUTHERFORD/CAMREN MR"
1573,WT21117,1024,"COMMUNITY NURSING","2HOS",06/18/2008 00:00:00,06/19/2008 06:56:11,"SMITH/LUDWIG MR"
1574,WT21131,1024,"COMMUNITY NURSING","2HOS",06/18/2008 00:00:00,06/19/2008 06:56:11,"DAUGHERTY/AMALIA MR"
1580,WT21154,1002,"COMMUNITY SERVICES","C-9",06/18/2008 00:00:00,06/19/2008 06:56:14,"HOMENICK/KATHARINA MR"
1581,WT21130,1021,"YWCHSB CLAIMANT TRVL","CLMT",06/18/2008 00:00:00,06/19/2008 06:56:14,"GREEN/FRANKIE MR"
1582,WT21155,1002,"COMMUNITY SERVICES","C-9",06/18/2008 00:00:00,06/19/2008 06:56:15,"MERTZ/MEAGHAN MR"
1583,WT21125,1011,"HIGHWAYS AND PUBLIC WORKS","W-3",06/18/2008 00:00:00,06/19/2008 06:56:15,"JACOBI/ETHAN MR"
1587,WT21159,1025,"LEGISLATIVE ASSEMBLY","A-9",06/18/2008 00:00:00,06/19/2008 06:56:17,"KOVACEK/ISAAC MR"
1589,WT21113,1025,"LEGISLATIVE ASSEMBLY","A-9",06/18/2008 00:00:00,06/19/2008 06:56:18,"HANE/KENDRICK MR"
1597,WT21137,1007,"EXECUTIVE COUNCIL OFFICE","A-8",06/18/2008 00:00:00,06/19/2008 06:56:21,"KUVALIS/EDWIN MR"
1600,WT21160,1007,"EXECUTIVE COUNCIL OFFICE","A-8",06/18/2008 00:00:00,06/19/2008 06:56:22,"HARVEY/JALON MR"
1604,WT20914,1004,"EDUCATION","E-1",06/04/2008 00:00:00,06/19/2008 07:43:54,"GUTKOWSKI/LORENZ MR"
1605,21161,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/19/2008 00:00:00,06/19/2008 08:25:39,"NICOLAS/RAPHAEL MR"
1606,WT21162,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/19/2008 00:00:00,06/20/2008 16:40:19,"ADAMS/CADEN MR"
1607,WT21171,1005,"ENERGY, MINES AND RESOURCES","K-235",06/19/2008 00:00:00,06/20/2008 16:40:20,"RIPPIN/CECILIA MR"
1609,WT21164,1025,"LEGISLATIVE ASSEMBLY","A-9",06/19/2008 00:00:00,06/20/2008 16:40:21,"HESSEL/VERLIE MR"
1610,WT21167,1006,"ENVIRONMENT","V-1",06/18/2008 00:00:00,06/20/2008 16:40:21,"KUTCH/ART MR"
1612,WT21169,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/19/2008 00:00:00,06/20/2008 16:40:22,"BEDNAR/ELDON MR"
1613,21178,1004,"EDUCATION","E-1",06/19/2008 00:00:00,06/20/2008 16:40:22,"BUCKRIDGE/DESTINI MR"
1615,WT21165,1013,"PUBLIC SERVICE COMMISSION","Z-1",06/19/2008 00:00:00,06/20/2008 16:40:23,"SAWAYN-CORMIER/SCOTTIE MR"
1618,WT21179,1025,"LEGISLATIVE ASSEMBLY","A-9",06/19/2008 00:00:00,06/20/2008 16:40:24,"GREENFELDER/JAZLYN MR"
1619,WT21163,1023,"FAMILY AND CHILD SERVICES","H-10",06/19/2008 00:00:00,06/20/2008 16:40:24,"MAGGIO/ALEXANDREA MR"
1620,WT21172,1013,"PUBLIC SERVICE COMMISSION","Z-211",06/19/2008 00:00:00,06/20/2008 16:40:25,"BLANDA/KRYSTAL MR"
1621,WT21177,1002,"COMMUNITY SERVICES","C-9",06/19/2008 00:00:00,06/20/2008 16:40:25,"PAUCEK/FAVIAN MR"
1623,WT21161,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/19/2008 00:00:00,06/20/2008 16:40:26,"BATZ/LEWIS MR"
1624,WT21180,1007,"EXECUTIVE COUNCIL OFFICE","A-8",06/19/2008 00:00:00,06/20/2008 16:40:26,"LUEILWITZ/DELIA MR"
1625,WT21184,1002,"COMMUNITY SERVICES","C-9",06/20/2008 00:00:00,06/20/2008 16:40:27,"REINGER-FRAMI/FINN MR"
1626,WT21182,1023,"FAMILY AND CHILD SERVICES","H-10A",06/20/2008 00:00:00,06/20/2008 16:40:28,"HUELS/RODRIGO MR"
1627,WT21183,1013,"PUBLIC SERVICE COMMISSION","Z-1",06/20/2008 00:00:00,06/20/2008 16:40:28,"FUNK/MARCELINO MR"
1630,WT20880,1002,"COMMUNITY SERVICES","C-19",05/23/2008 00:00:00,06/20/2008 16:40:29,"HAHN/LUNA MR"
1632,WT21187,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/20/2008 00:00:00,06/20/2008 16:40:30,"THIEL/ANDREW MR"
1634,WT21189,1005,"ENERGY, MINES AND RESOURCES","K-6",06/20/2008 00:00:00,06/24/2008 08:47:25,"KUPHAL/BROWN MR"
1637,WT21178,1004,"EDUCATION","E-1",06/19/2008 00:00:00,06/24/2008 08:47:27,"CARTER/DAVE MR"
1638,WT21173,1014,"TOURISM & CULTURE","L-1MT",06/19/2008 00:00:00,06/24/2008 08:47:27,"PFEFFER/ONA MR"
1640,WT21193,1006,"ENVIRONMENT","V-5A",06/23/2008 00:00:00,06/24/2008 09:15:24,"VONRUEDEN/ALEXZANDER MR"
1642,WT21194,1006,"ENVIRONMENT","V-1",06/23/2008 00:00:00,06/24/2008 09:15:26,"THOMPSON/RICKIE MR"
1643,WT21196,1011,"HIGHWAYS AND PUBLIC WORKS","W-1",06/23/2008 00:00:00,06/24/2008 09:15:26,"MERTZ/ROBIN MR"
1644,WT21197,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/23/2008 00:00:00,06/24/2008 09:15:27,"PACOCHA/ESTEL MR"
1648,WT21068,1024,"COMMUNITY NURSING","2HOS",06/13/2008 00:00:00,06/24/2008 09:15:28,"GUTKOWSKI/ELNA MR"
1649,WT21200,1007,"EXECUTIVE COUNCIL OFFICE","A-11",06/23/2008 00:00:00,06/24/2008 09:15:28,"CREMIN/ZAKARY MR"
1650,21191,1007,"EXECUTIVE COUNCIL OFFICE","A-8Y",06/23/2008 00:00:00,06/24/2008 09:15:29,"MACGYVER/LYLA MR"
1651,WT21203,1005,"ENERGY, MINES AND RESOURCES","K-10",06/24/2008 00:00:00,06/24/2008 16:51:43,"BODE/MADELINE MR"
1652,WT21208,1024,"COMMUNITY NURSING","2HOS",06/24/2008 00:00:00,06/24/2008 16:51:45,"HARRIS-SCHOWALTER/MALINDA MR"
1653,WT21202,1007,"EXECUTIVE COUNCIL OFFICE","A-8Y",06/24/2008 00:00:00,06/24/2008 16:51:45,"MCKENZIE/NOE MR"
1654,WT21201,1007,"EXECUTIVE COUNCIL OFFICE","A-8Y",06/24/2008 00:00:00,06/24/2008 16:51:45,"TREUTEL/PAULINE MR"
1658,WT21212,1004,"EDUCATION","E-1",06/24/2008 00:00:00,06/24/2008 16:51:47,"HARVEY/EMILY MR"
1660,WT21204,1007,"EXECUTIVE COUNCIL OFFICE","F-1",06/24/2008 00:00:00,06/24/2008 16:51:48,"ZEMLAK/ADALINE MR"
1661,WT21207,1006,"ENVIRONMENT","V-310",06/24/2008 00:00:00,06/24/2008 16:51:49,"KONOPELSKI/BORIS MR"
1662,WT21216,1024,"COMMUNITY NURSING","2HOS",06/24/2008 00:00:00,06/24/2008 16:51:49,"EFFERTZ/CALLIE MR"
1663,WT21210,1010,"HEALTH AND SOCIAL SERVICES","H-7",06/24/2008 00:00:00,06/24/2008 16:51:50,"MACEJKOVIC/DEVAN MR"
1664,WT21217,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/24/2008 00:00:00,06/24/2008 16:51:51,"ANKUNDING/MADIE MR"
1665,WT21215,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/24/2008 00:00:00,06/24/2008 16:51:51,"SCHMITT/MONA MR"
1670,WT21218,1011,"HIGHWAYS AND PUBLIC WORKS","W-4",06/24/2008 00:00:00,06/24/2008 16:51:53,"KULAS/SAGE MR"
1671,WT21219,1011,"HIGHWAYS AND PUBLIC WORKS","W-4",06/24/2008 00:00:00,06/24/2008 16:51:53,"CORKERY/NYASIA MR"
1672,WT21224,1023,"FAMILY AND CHILD SERVICES","H-10",06/24/2008 00:00:00,06/24/2008 16:51:54,"STROMAN-GOLDNER/JANIS MR"
1673,WT21223,1023,"FAMILY AND CHILD SERVICES","H-10",06/24/2008 00:00:00,06/24/2008 16:51:54,"MORISSETTE/DONAVON MR"
1674,WT21222,1002,"COMMUNITY SERVICES","C-3",06/24/2008 00:00:00,06/25/2008 16:50:46,"BAUCH/ORVAL MR"
1677,WT21228,1014,"TOURISM & CULTURE","L-1MT",06/25/2008 00:00:00,06/25/2008 16:50:47,"SCHOWALTER/FRANCISCO MR"
1681,21232,1006,"ENVIRONMENT","V-1",06/25/2008 00:00:00,06/25/2008 16:50:49,"WARD/CARLOTTA MR"
1688,WT21236,1004,"EDUCATION","E-1",06/25/2008 00:00:00,06/25/2008 16:50:52,"KOCH/ASHLEY MR"
1689,WT21080,1021,"YWCHSB CLAIMANT TRVL","WCB-CLMT",06/16/2008 00:00:00,06/25/2008 16:50:52,"DIBBERT/JAYLON MR"
1690,WT21233,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/25/2008 00:00:00,06/25/2008 16:50:52,"SCHAEFER/ALAINA MR"
1691,WT21234,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/25/2008 00:00:00,06/25/2008 16:50:53,"THOMPSON/GERALDINE MR"
1692,WT21245,1004,"EDUCATION","E-1",06/25/2008 00:00:00,06/25/2008 16:50:53,"D'AMORE/DARIEN MR"
1693,WT21243,1024,"COMMUNITY NURSING","2HOS",06/25/2008 00:00:00,06/25/2008 16:50:53,"HANSEN/REED MR"
1694,WT21241,1024,"COMMUNITY NURSING","2HOS",06/25/2008 00:00:00,06/25/2008 16:50:54,"HERMANN/LAVINA MR"
1695,WT21242,1002,"COMMUNITY SERVICES","C-3",06/25/2008 00:00:00,06/25/2008 16:50:55,"UPTON/EMMIE MR"
1698,WT21246,1024,"COMMUNITY NURSING","2HOS",06/25/2008 00:00:00,06/25/2008 16:50:57,"FRITSCH/SHELDON MR"
1699,WT21066,1024,"COMMUNITY NURSING","2HOS",06/13/2008 00:00:00,06/25/2008 16:52:27,"O'KEEFE/ADOLF MR"
1701,WT21250,1014,"TOURISM & CULTURE","L-1MT",06/26/2008 00:00:00,06/26/2008 16:39:02,"SCHAEFER/DALTON MR"
1703,WT21247,1003,"ECONOMIC DEVELOPMENT","F-1",06/26/2008 00:00:00,06/26/2008 16:39:03,"LITTEL/JULIANNE MR"
1704,WT21248,1011,"HIGHWAYS AND PUBLIC WORKS","W-1",06/26/2008 00:00:00,06/26/2008 16:39:04,"PARKER/DANTE MR"
1705,WT21251,1003,"ECONOMIC DEVELOPMENT","F-1",06/26/2008 00:00:00,06/26/2008 16:39:04,"REICHERT/EMELIE MR"
1706,WT21254,1010,"HEALTH AND SOCIAL SERVICES","H-4B",06/26/2008 00:00:00,06/26/2008 16:39:04,"PAUCEK/IAN MR"
1707,WT21255,1010,"HEALTH AND SOCIAL SERVICES","H-4B",06/26/2008 00:00:00,06/26/2008 16:39:05,"AUER/ESTEL MR"
1708,WT21244,1007,"EXECUTIVE COUNCIL OFFICE","CM-5",06/26/2008 00:00:00,06/26/2008 16:39:05,"CORKERY/RYLEE MR"
1709,WT21256,1025,"LEGISLATIVE ASSEMBLY","A-9",06/26/2008 00:00:00,06/26/2008 16:39:06,"THOMPSON/EUNICE MR"
1713,WT21260,1013,"PUBLIC SERVICE COMMISSION","Z-1",03/03/2009 00:00:00,06/26/2008 16:39:07,"SANFORD/ORIN MR"
1716,WT21258,1012,"JUSTICE","J-3E",06/26/2008 00:00:00,06/26/2008 16:39:09,"CONSIDINE-KOSS/MICHEL MR"
1717,WT21265,1006,"ENVIRONMENT","V-4",06/26/2008 00:00:00,06/26/2008 16:39:09,"MARKS/RHIANNON MR"
1718,WT21249,1013,"PUBLIC SERVICE COMMISSION","Z-1",06/26/2008 00:00:00,06/26/2008 16:39:10,"ROGAHN/JERAMIE MR"
1719,WT21263,1005,"ENERGY, MINES AND RESOURCES","K-419",06/26/2008 00:00:00,06/26/2008 16:39:10,"SIMONIS/CARLO MR"
1720,WT21266,1007,"EXECUTIVE COUNCIL OFFICE","CM-1",06/26/2008 00:00:00,06/26/2008 16:39:11,"WILKINSON/HERBERT MR"
1721,WT21268,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/26/2008 00:00:00,06/26/2008 16:39:12,"HAAG/ZARIA MR"
1722,WT21267,1024,"COMMUNITY NURSING","2HOS",06/26/2008 00:00:00,06/26/2008 16:39:12,"BOYER/GLADYS MR"
1723,WT21259,1005,"ENERGY, MINES AND RESOURCES","K-325",06/26/2008 00:00:00,06/26/2008 16:39:12,"WIEGAND/PATRICIA MR"
1724,WT21274,1014,"TOURISM & CULTURE","L-1",06/26/2008 00:00:00,06/26/2008 16:39:13,"GLOVER/CLIFTON MR"
1726,WT21264,1024,"COMMUNITY NURSING","",06/26/2008 00:00:00,06/26/2008 16:39:14,"GOLDNER/TAVARES MR"
1727,WT21273,1007,"EXECUTIVE COUNCIL OFFICE","A-8",06/26/2008 00:00:00,06/26/2008 16:39:14,"DACH/DUSTY MR"
1728,WT21276,1002,"COMMUNITY SERVICES","C-9",06/26/2008 00:00:00,06/26/2008 16:39:15,"WARD/MONICA MR"
1729,WT21275,1002,"COMMUNITY SERVICES","C-9",06/26/2008 00:00:00,06/26/2008 16:39:15,"LYNCH/MALVINA MR"
1730,WT21271,1002,"COMMUNITY SERVICES","C-9",06/26/2008 00:00:00,06/26/2008 16:39:16,"WILDERMAN/OSWALDO MR"
1731,WT21269,1005,"ENERGY, MINES AND RESOURCES","K-320",06/26/2008 00:00:00,06/27/2008 16:46:22,"KUHIC/NICHOLE MR"
1732,WT21277,1014,"TOURISM & CULTURE","L-1MT",06/27/2008 00:00:00,06/27/2008 16:46:23,"O'REILLY/OZELLA MR"
1733,WT21278,1014,"TOURISM & CULTURE","L-1MT",06/27/2008 00:00:00,06/27/2008 16:46:24,"GUSIKOWSKI/FRANCIS MR"
1739,WT21288,1004,"EDUCATION","E-1",06/27/2008 00:00:00,06/27/2008 16:46:26,"SATTERFIELD/HETTIE MR"
1740,WT21289,1004,"EDUCATION","E-1",06/27/2008 00:00:00,06/27/2008 16:46:27,"CORWIN/ELEANORE MR"
1741,WT21292,1023,"FAMILY AND CHILD SERVICES","H-10",06/27/2008 00:00:00,06/27/2008 16:46:27,"KUHLMAN/BART MR"
1742,WT21279,1007,"EXECUTIVE COUNCIL OFFICE","CM-1",06/25/2008 00:00:00,06/27/2008 16:46:28,"DIBBERT/MORIAH MR"
1743,WT21281,1007,"EXECUTIVE COUNCIL OFFICE","A-8",06/25/2008 00:00:00,06/27/2008 16:46:29,"SCHNEIDER-SMITH/MAXINE MR"
1744,WT21290,1004,"EDUCATION","E-1",06/27/2008 00:00:00,06/27/2008 16:46:29,"GOLDNER/ASA MR"
1745,21272,1012,"JUSTICE","J-3",06/27/2008 00:00:00,06/27/2008 16:46:29,"DAVIS-STRACKE/CHLOE MR"
1746,WT21294,1021,"YWCHSB CLAIMANT TRVL","WCB",06/27/2008 00:00:00,06/27/2008 16:46:30,"MULLER/EUDORA MR"
1747,WT21295,1010,"HEALTH AND SOCIAL SERVICES","H-1",06/27/2008 00:00:00,06/27/2008 16:46:30,"PROSACCO/VICENTE MR"
1748,WT21299,1004,"EDUCATION","E-1",06/27/2008 00:00:00,06/27/2008 16:46:31,"KLING/LURLINE MR"
1749,WT21298,1004,"EDUCATION","E-1",06/27/2008 00:00:00,06/27/2008 16:46:31,"BREKKE/JAMIE MR"
1750,WT21287,1004,"EDUCATION","E-1",06/27/2008 00:00:00,06/27/2008 16:46:32,"UPTON/GRIFFIN MR"
1751,WT21286,1004,"EDUCATION","E-1",06/27/2008 00:00:00,06/27/2008 16:46:32,"SCHAEFER/LOWELL MR"
1752,WT21300,1018,"YUKON HOUSING CORPORATION","Y-1",06/27/2008 00:00:00,06/27/2008 16:46:32,"HELLER/CHARLEY MR"
1753,WT21296,1021,"YWCHSB CLAIMANT TRVL","WCB CLMT",06/27/2008 00:00:00,06/27/2008 16:46:33,"BOYER/DOROTHY MR"
1755,WT21301,1005,"ENERGY, MINES AND RESOURCES","K-325",06/27/2008 00:00:00,06/27/2008 16:46:34,"LEBSACK-WELCH/ERNESTINA MR"
1756,WT21297,1004,"EDUCATION","E-1",06/27/2008 00:00:00,06/27/2008 16:46:34,"NICOLAS/JERMEY MR"
1757,WT21280,1011,"HIGHWAYS AND PUBLIC WORKS","W-4",06/17/2008 00:00:00,07/02/2008 09:19:39,"TREMBLAY/NORRIS MR"
1758,WT21303,1014,"TOURISM & CULTURE","L-1MT",06/30/2008 00:00:00,07/02/2008 09:19:40,"TORP/GREYSON MR"
1762,WT21306,1011,"HIGHWAYS AND PUBLIC WORKS","W-14",06/30/2008 00:00:00,07/02/2008 09:19:41,"CORMIER/LIBBY MR"
1764,WT21307,1004,"EDUCATION","E-1",06/30/2008 00:00:00,07/02/2008 09:19:42,"EMARD/CARLEE MR"
1766,WT21310,1014,"TOURISM & CULTURE","L-1MT",06/30/2008 00:00:00,07/02/2008 09:19:43,"GRANT/CANDACE MR"
1769,21300,1018,"YUKON HOUSING CORPORATION","Y-1",06/27/2008 00:00:00,07/02/2008 16:34:48,"LITTLE/IGNATIUS MR"
1773,WT21326,1025,"LEGISLATIVE ASSEMBLY","A-9",07/02/2008 00:00:00,07/02/2008 16:34:50,"GRIMES/COLLEEN MR"
1778,WT21322,1005,"ENERGY, MINES AND RESOURCES","K-10",07/02/2008 00:00:00,07/02/2008 16:34:52,"HINTZ/GRAYCE MR"
